Drug	Protein
10909908	P0A884
131704203	P09601
447845	P30920
449154	Q9HVZ0
445245	P09848
445245	P11217
445245	Q6UWM7
6323375	P00813
447735	P00749
447137	P01556
441123	Q05581
446385	P30418
446276	P00918
17754158	Q46822
80654	P00325
10976469	P08100
10976469	P17612
10976469	P22694
10976469	P50613
10976469	P97084
10976469	P31949
10976469	P53778
10976469	Q04759
10976469	O14965
10976469	P28482
131675359	P00338
131675359	Q10588
447253	P27623
448209	Q8NFW8
15906	P08263
15906	P00720
15906	P08263
79639	P56740
79639	P05177
4635864	P06732
447622	P21802
131704205	Q16706
446561	P0A7D4
444718	Q59771
444718	Q96L21
444718	P40429
444718	P62829
444718	P61313
444718	P84098
444718	P62750
444718	Q9UHA3
444718	Q9UNX3
444718	P62917
444718	P61927
444718	P39023
444718	P62913
444718	P55769
444718	P15085
448110	P03176
443201	P45568
443201	P0A794
444182	P08758
163884	P09874
657087	P05089
1855	P03176
439968	P76216
5288001	P00811
3711	P14555
657149	P46925
17753820	P62136
17753820	P30153
17753820	P67775
17753820	Q13362
17753820	P63151
448400	P22939
448400	P14324
448400	P71278
448400	A0A0H2UXE9
1549107	P27338
1549107	Q96RI1
1549107	P27338
447378	P07814
17754104	P46881
189150	P04075
189150	P05062
6989	P05177
6989	P11509
6989	P10635
16133778	P15555
439162	P16118
439162	P05062
439162	P0A794
439162	Q07412
5287894	P31572
23327	P43133
88064	P15121
5288641	P11217
5288641	Q07785
8987	P05181
8987	P08684
8987	P20815
160478	Q9FCA6
160478	Q4R2T2
439811	P22983
644358	Q56310
6119062	P07477
6119062	P00749
6076	Q9UL51
6076	P10644
6076	P31323
6076	P94182
6076	Q98GN8
6076	P0ACJ8
6076	O15439
6076	O15440
6076	Q96J66
6076	Q4U2R8
6076	Q8TCC7
6076	Q9Y694
17754111	P02144
17753990	P03472
119	P50440
119	Q9UBS5
119	O75899
119	Q7Z2H8
6590	P96965
292661	Q01782
292661	P0CG22
15624	P00720
2144	P00918
52941757	P46881
447652	P24941
444725	P08179
448524	P35030
15227560	P0CG47
12473	P40859
445992	P33247
5326713	Q96RI1
5311	Q13547
5311	Q92769
5311	O15379
5311	Q9UBN7
5311	Q9BY41
5311	O67135
439912	O60547
152306	P06744
445182	P26394
448972	P07900
447731	P00749
445995	P62619
445995	Q9PM68
445995	P62617
445995	P14324
445995	Q4R2T2
445995	O95749
445995	P9WFF5
445995	P9WFF7
449555	P00390
656989	P60568
71567	Q16773
71567	P06850
71567	Q8TF71
71567	Q01650
445114	P08473
445114	P23276
448249	P08473
17754203	P00374
17754203	P16184
17753903	P00780
6992107	Q9HYN5
133246	P00439
449118	P30084
3994	Q9BY41
5289243	P0C8P8
5289243	P29395
447077	P00521
60817	P00491
461279	P15531
444306	P04632
160603	Q88K39
131704207	P01556
448286	P07998
131704208	P01556
7311735	Q05488
446306	P15555
6581	P0AD63
70931	P35080
70931	A3FMN7
70931	L0DSL2
70931	Q82EE4
70931	Q74EF5
70931	B7JA91
70931	Q3JWH7
70931	Q8ZIV7
70931	Q2LU76
70931	A7B6P0
70931	Q87MW5
5288251	P60568
444617	P00374
448513	P35030
72792	P00282
47936	Q08462
47936	P63092
47936	O95622
47936	P13569
47936	P08183
131704211	P00811
449633	P29474
447147	P12528
675	Q05603
445131	Q6GGU4
5287417	P25910
13711	P0AE22
13711	O00142
13711	P27707
13711	P27707
101059193	P0AGC3
101059193	P41052
91557	P26281
91557	P9WIL5
91557	P08164
91557	Q96T66
91557	O32393
91557	Q94M05
91557	O07732
91557	Q9XB61
5289469	P43133
5289469	P08473
5289469	P00800
447701	P19021
446623	P28720
449381	P03472
1604	P00918
445967	P24941
46936435	P11217
84682	P14941
448505	P15531
247978	Q56148
440901	P19624
445770	P00918
448326	P17612
62452	P06971
62452	Q02127
62452	P06653
62452	P54317
5287795	P62594
5287795	P62593
449209	P18031
449209	P03372
447339	P00813
5289140	P00183
447450	P18031
6437378	P68133
6437378	P06396
6437378	Q46220
444764	P18031
444148	P60953
7057884	P19634
5287843	Q8I372
131704212	P06971
2734608	P00811
4369343	P98170
445306	P03366
448027	P39304
65115	P07464
65115	P00722
172469	P15559
172469	P09211
92282619	O15382
1941	Q9NZK7
3260017	O75390
3260017	Q9ZF99
3260017	P35270
3260017	Q70AC7
3260017	Q9RUZ0
72081	P30518
72081	P47901
72081	P37288
6917655	P50579
136449	Q9ZAG3
1950	P62594
1950	P62593
1950	P00807
84704	P03276
84704	P05019
84704	P27338
5287494	P35228
5287494	P29475
5288150	P36924
79124	P02144
449088	P24941
10918	P43155
10918	Q9UKG9
75367	Q9ZIV5
448024	P18031
446056	P15085
83887	P43133
83887	P06608
3973	P11309
3973	P48736
439217	P17169
439217	O34450
445227	P22073
221493	P22830
221493	P00326
221493	P62508
221493	P51161
221493	P13073
221493	P00395
221493	P00403
221493	P00414
221493	P20674
221493	P10606
221493	P09669
221493	P24311
221493	P15954
221493	P10176
221493	Q02221
221493	P14854
221493	P24310
221493	P04054
221493	P23141
221493	Q7KZA3
221493	P54965
221493	Q96RI1
221493	Q8TDU6
221493	O95342
221493	P08183
221493	P33527
221493	P46721
221493	Q12908
221493	Q92887
221493	Q9Y6L6
221493	O15438
221493	O15439
221493	Q14973
221493	Q8TCC7
221493	Q9Y694
221493	Q9NPD5
221493	P07148
9578243	Q07343
46936447	O43252
1829	P18031
6971307	P0A1P6
20479	Q01693
11861988	P07477
448088	P0A7D4
6323227	Q2RJ67
446837	P03369
448087	P43133
448087	P00800
444914	P30920
444914	O60264
444235	P02144
444235	P23222
5288394	P22303
446903	P22629
125132	Q08499
17754157	P00780
449462	P47929
9864	P00918
9864	P43235
7452	P49424
445308	P03366
447377	P07814
2761494	P07858
447793	P43457
123991	P43683
448254	P05089
63306	P09874
5460316	P51161
5460316	P46721
5460316	Q9Y6L6
5460316	Q9NPD5
445528	P9WHE9
447261	P9WIL5
447084	P81180
448803	P15291
444599	P45452
444599	P08254
4310	P02766
5288374	P06971
936	P11439
936	P00338
936	P09874
936	Q9NXA8
936	Q10588
441046	P04585
3000226	P13551
3000226	P62580
3000226	P00484
3000226	O95342
3000226	Q92887
3000226	Q9UNQ0
3000226	Q9Y6L6
449129	P03366
447736	P00749
5288784	P52699
445154	P16083
445154	P68400
445154	P23219
445154	P35354
445154	P16050
445154	P09917
445154	P35869
445154	Q8TCG2
445154	P08648
445154	P05106
445154	P05067
445154	P37840
445154	Q96EB6
445154	P03372
445154	P48039
445154	P49286
445154	Q86T13
445154	O75469
445154	Q14994
445154	P11166
445154	P16152
445154	Q07869
445154	P37231
445154	P31749
445154	Q92945
445154	P54577
445154	P05177
445154	P02766
445154	P02768
151483	P80188
657028	P9WHE9
337359	P15121
10972	O31616
101543	P07998
449208	P03372
444378	P06730
5288428	Q59325
447771	P11217
445825	P11217
77022	P9WPP7
77022	P00326
77022	P00325
77022	P07327
446874	Q8VVD2
5326608	P00734
131704215	P07822
131704215	P06971
99594	P12995
529	O35000
529	P00512
529	P60174
529	P14618
529	P00943
529	P0A733
529	P09104
529	P50921
529	P0AB91
529	P30613
529	Q07412
529	Q7ADF8
529	P13929
447030	P29475
5289613	P14174
444672	P04585
5288724	P19961
67361	P55809
67361	Q9X180
448991	Q07785
448991	P11802
448991	P28482
448991	P27361
448991	P24941
448991	P78362
446144	Q9KWT6
446144	Q9KWT5
131704218	P08842
178	P27017
193491	Q75UV1
8617	P95468
8617	P61769
8617	P01848
8617	P01850
8617	P04439
2605	P13631
130611	P31723
130611	Q16706
130611	Q9UKM7
448925	Q65CX5
5326514	P07477
6029	P62312
6029	P0A927
6029	Q99808
1017	P9WJJ7
1017	P03372
1017	P06401
1017	Q92731
1017	Q07869
1017	Q03181
1017	P37231
1017	P19793
1017	P28702
1017	P48443
1017	O94956
6961	P05042
46936479	Q7Z2Z2
46936479	Q01650
46936479	Q9UHI5
763	Q14353
445504	P0A884
6337677	Q8RLY5
448965	P08238
448965	P07900
444727	P20645
1048	P00326
1048	P03372
1048	Q92731
3744	P00509
3744	P95468
3744	Q9NZK7
171284	P61626
165331	Q7K9G0
165331	Q9ZHG9
165331	P31142
165331	P31101
165331	Q16762
165331	Q5SJI0
165331	P0A6V7
165331	Q01770
165331	P77444
447532	P12931
123648	P0A006
123648	P29460
445211	P03176
131704219	P0C0J0
5288266	P06971
5288266	P02929
5288266	Q9Y6Y9
5288266	O00206
61207	P03366
446858	Q05603
5988	Q59976
5988	Q9ZEU2
5988	Q9L5C8
5988	Q939N4
5988	Q9L5C7
5988	Q840M4
5988	P71119
5988	O00244
5988	Q9Y3I0
5988	P83689
5988	P22340
5988	P05655
5988	P68133
5988	P00811
5988	P61626
5988	Q8TE23
2084	P23219
10442	P84077
10442	P51698
14253	Q7SIG1
14253	P20261
14253	P15090
445555	P09467
8153	Q06124
87087973	P12488
447742	P00505
447742	P22256
49866981	P18031
444756	P03366
448993	P15474
49867319	Q57265
8955	O00204
8955	O75469
8955	Q3KNW5
449409	P09147
5460580	Q7DC80
446514	P08179
7478	P04054
7478	Q9NZK7
122671	P00491
1677	P00811
445093	P14193
5288792	P0AG82
6323516	P34896
6323516	P75430
445905	P15474
445905	P9WPX7
446958	P01556
446127	P00797
447923	P12499
6915836	P07998
5287754	P00381
117765	Q9I7A8
6327654	P06276
6327654	P9WQN9
5287596	P07477
87901	P11797
87901	P07686
5288206	P05364
447414	P00183
447196	P42262
446491	Q05603
131704220	Q99714
441443	P04181
70119	P00326
546	P00634
445062	Q9X266
445062	P0A827
445062	P34896
445062	P11926
6369389	P22303
446871	P18031
131153	Q59643
446325	P06820
447546	P00813
1003	P0AG82
1003	Q7Z4W1
11968291	P17846
447961	P24941
447961	P20248
448658	P15121
82400	P71447
82400	P36871
444825	P0A7D4
444825	Q54089
446807	P11226
440046	P14920
1491	P20586
1491	P00438
5326934	P07900
5288987	Q9L5C8
5288987	P62594
5288987	P62593
65533	P26276
65533	P11217
65533	Q9HU22
65533	P00490
65533	P19926
49866597	Q9WZC2
6369390	P22266
6369390	P06276
6369390	P22303
6369390	P06276
93176	P08758
5740	P09467
4324	P16932
5326813	P32754
1714210	P00183
5282253	Q13002
8988	Q7Z2H8
5880	Q06520
5880	Q8NBQ5
5880	P9WGT1
5880	P01859
5287408	P07858
7752	P69178
6802	Q38087
6802	P00491
6802	Q5SID9
1475	P00811
5281897	O00763
5311365	P36873
446242	P00918
448057	P06971
65077	P00918
644175	P26276
157684	P0DP23
10086234	O60911
10086234	P43235
68525	P00720
9543528	P00326
5288631	Q00987
4630909	Q16539
10869340	P07477
6399008	P05364
5289501	P10826
5289108	P13716
447561	P29723
446696	P0A6I0
712421	P08048
4635111	P39594
65355	P15531
446414	P62942
449164	P04746
161647	P11172
161647	P08244
445478	P04964
84815	P50579
84815	Q9KQN0
445393	P00918
9543424	P00390
9570	P0ABP8
186	P32055
186	P39646
445966	P24941
17753927	P0A884
17753927	P41020
17753927	P41021
17753927	P41022
17753927	P26789
17753927	P26790
17753927	Q5SII2
447096	P26276
447096	P11717
447096	P20645
10635	P14061
10635	P10275
10635	P03372
10635	P08235
10635	P08183
10635	P04278
10214	P49888
131704221	P01556
17753872	P12488
446493	Q05603
5287884	Q93TU6
6120722	P06971
447537	P12931
784625	P0AE18
784625	P9WK19
445344	P30084
445344	P42126
445344	P11310
445109	P29474
92753	Q9X4K7
447958	P24941
447958	P20248
449096	Q9BY41
5723	Q08499
447229	P00374
447628	P03176
254	P47228
254	P17297
254	P0A108
6857487	Q8WX39
4849	Q13621
445026	P13000
17754207	P46883
1715	P08758
440317	Q10588
440317	P17600
440317	O14874
440317	P16118
440317	P54278
440317	P62219
440317	P42443
440317	Q59560
440317	Q56148
440317	P33221
440317	P15043
440317	P06710
440317	P9WI81
440317	Q7BK04
444837	Q16613
56069	P10275
188350	Q13126
188350	P0AF12
447722	P0ABP8
8150	P14625
3710	P14555
42626649	P18843
42626649	P0A6F3
8094	P04054
5289509	P0C8P8
5289509	P29395
5497016	P13000
128419	Q15075
447867	P08263
447867	P08263
446102	Q59288
447864	P0ABP8
572	P45568
17754017	P04164
17754027	Q00535
17754027	P06493
17754027	P24941
964	Q07412
964	P0A6L6
6119	P06850
6119	P01303
6119	Q8TF71
5287850	P22894
4633094	P0A7D4
4633094	Q83P33
643684	P21554
643684	P34972
643684	Q8NER1
5289210	Q56748
439280	Q9RVD6
19233	P32170
5798	Q05603
5287989	P24941
4369162	P11217
9543429	P04391
126569	P42262
4362	Q05315
131704224	P18357
131704224	P07944
1136	P39593
15759	P00720
40472480	P03366
1707	P24941
448632	P20813
16186054	Q83JC4
445795	P96945
445795	Q93EK7
5289442	P18031
11740154	P29474
6858204	P24289
444862	P00509
65258	Q05315
65258	Q92731
1714	Q16539
444737	P81989
4293	P00918
17754220	P00973
17754220	P07998
5599	P14920
5326669	P07477
3378216	P9WGR1
3311	P29475
447811	O66496
2513	P12497
2513	P29474
2513	P15121
2513	P11488
1549093	P33038
17754166	Q9UKQ2
261000	P06401
261000	P10275
261000	Q15596
261000	P08235
40539	P42262
40539	Q13002
445210	P03176
444104	P0A9D2
444104	Q03013
444104	P08263
444104	P09211
5289508	P22303
7389	P61626
131704225	Q16706
448768	P15090
448013	Q13748
448013	P07437
448013	Q9H4B7
448013	P68371
448013	P04350
448013	P68366
448013	Q13509
448013	Q9BQE3
448013	Q9NY65
448013	P68363
448013	Q71U36
448013	P08684
131704226	P24289
446382	P15085
439326	Q54468
439326	P61626
439326	P15291
5289205	P00813
5326682	P07477
3893	P11766
3893	P0A953
3893	P06971
3893	P17900
3893	P9WNG3
3893	Q82122
3893	P23008
3893	P04936
3893	P41235
3893	P14555
3893	P98155
3893	Q9NZD2
3893	P0AAI5
3893	P02788
3893	P02929
3893	P07360
3893	Q9UNK4
3893	Q9I194
3893	Q9Y6Y9
3893	O00206
3893	Q07869
3893	P02768
7248	Q05603
447955	P24941
444215	P00326
131704227	P68133
657023	P9WHE9
448171	P06239
448171	P07948
448171	P12931
5288557	P00797
4797	P60174
4797	P0A733
4797	P32169
4797	P0AB87
4797	P0AB74
4797	P0AB71
233240	P07339
446185	P0AEK4
447015	P00183
443115	Q03013
3952261	P45452
3952261	P08254
452723	P06653
4634231	P68400
3266379	Q53908
446552	P0A884
446239	P00918
8758	P02788
17473	P0C0F4
17473	O94766
17473	Q14376
191445	P13376
191445	P06744
156422	Q16539
447720	P07097
5289529	P00749
73271	Q12882
17753926	P77444
2734707	Q46444
2734707	P09546
53001	P24557
194762	Q00740
78607	P23141
10964	P0AD63
21439	P00746
92153	P9WNP5
92153	Q06319
92153	Q9FD87
92153	A0A0H3K1U2
92153	Q16836
92153	P07097
92153	P16219
92153	P30084
446753	P00374
5289037	P00326
446386	P30418
446386	P30419
131704228	P46925
54676715	Q9UJM8
1894	P29474
61503	Q53464
61503	O60669
61503	P53985
61503	O15427
657141	P11217
100016	P0ABF6
449144	P26397
444451	P12268
448889	P09874
98487	P09874
446357	P28720
447781	P0A820
445754	P03366
4476954	P01556
4476954	Q57193
5289215	P12931
446856	Q05603
177837	P07477
448605	P00749
5288600	P78368
447872	P53779
757	P11413
448288	P50579
5289510	Q8WX39
7405	P15692
7405	P04746
7405	P0CG04
7405	P01709
7405	Q03403
7405	P00091
7405	Q9UKQ2
7405	Q7SIE2
7405	O68601
7405	Q701N4
7405	O43612
7405	P80075
7405	P00138
7405	P19961
131704229	P0DJ06
445883	P0ABA0
5288564	P04745
5288564	P04746
5288564	P19961
5288564	P04746
448973	P07900
6380	Q14376
408285	P07339
445008	P10724
1952	P40859
24239	P35228
24239	P29474
439236	P12758
439236	P00491
444765	P18031
164628	P15531
5287555	P12931
892	P14262
892	P04062
892	P34024
892	O14735
239	P9WIL5
239	Q8TF71
449304	P9WKD7
445246	P11797
445246	P07254
445246	Q13231
7245	Q16539
188960	P06971
446904	P22629
5288237	P0A716
5287461	P12931
448535	Q02750
5289376	P0A6D3
449598	P52045
5287411	P12497
6101	P61626
6101	P09668
1372	P14555
5287429	P42574
446998	P00381
446998	P00374
5288821	Q7Z406
444655	Q92876
444655	P07478
444655	P35030
444655	O00244
444655	P42126
444655	P00775
444655	Q9Y5Y6
444655	P00749
444655	P07477
444655	P68400
444655	P06870
187	P22303
187	P11229
187	P08172
187	P20309
187	P08173
187	P36544
187	O76082
187	O15245
5289336	P35030
5288453	Q04760
162569	P52270
162569	P60174
49867153	P11217
446719	P56220
446273	P60174
1746	P00734
1746	P07477
1746	P00749
5289232	P07900
123351	P0A006
446905	P22629
312183	P00811
448667	P03366
448667	Q9Q2G8
445935	P0A9E0
445935	P02924
445935	Q9ZB17
8914	P21905
123895	P29474
123895	O34453
123895	P35228
123895	P05089
123895	P29475
1137	P39594
446796	P0A7D4
643975	P37747
643975	P39662
643975	O31616
643975	P16435
643975	Q92947
643975	P11310
643975	P14920
643975	P09546
643975	P61497
643975	P21397
643975	P16219
643975	Q96RQ9
643975	P42593
643975	Q56839
643975	P20586
643975	P29475
643975	P15559
643975	P00438
643975	P83223
643975	Q86YB8
643975	P00390
643975	P9WIQ3
643975	P00387
643975	P12676
643975	Q9WYT0
643975	P37063
643975	P0A9P4
643975	P06715
643975	P0AEZ1
643975	P40859
643975	P28593
643975	P16083
643975	P26440
643975	P47989
643975	P22637
643975	Q9AGP8
643975	P37062
643975	Q12882
643975	P21890
643975	P06149
643975	P38038
643975	Q16881
643975	Q44532
643975	Q9UKU7
643975	Q06319
643975	O95831
643975	Q52437
643975	P18925
643975	Q888A4
643975	P00914
643975	P05327
643975	P10902
643975	P77967
643975	P09622
643975	Q9Z4P0
643975	Q9UHQ9
643975	Q7SID9
643975	P27338
643975	P22570
643975	Q15067
643975	P08373
643975	P55789
643975	P61432
643975	P24232
643975	Q9LAG2
643975	Q9RA47
643975	P16640
643975	P9WHH7
643975	P9WIQ1
643975	P55792
643975	P09788
643975	P19480
643975	Q51225
643975	Q94655
643975	Q47PU3
643975	P07771
643975	Q72JJ3
643975	Q9KIE5
643975	P09063
643975	P14218
643975	P35340
643975	P58558
643975	P28861
643975	Q9RC23
643975	P0C278
643975	Q16795
92199	P14193
92199	O33199
92199	P07024
165151	P23919
4628301	Q7SIA3
4628301	Q51705
445463	P19821
445463	O68874
445463	Q08188
445463	Q93RD8
445463	P60844
445463	Q02761
445463	Q02762
445463	Q02760
445463	P08100
5791881	P00492
446662	P18031
5289534	P07998
441478	Q54873
441478	Q59288
441478	Q8VVD2
446468	P0A884
439444	P32019
447476	P00734
447476	P07477
447476	P00749
445085	P12998
447462	P95780
447462	Q8GIQ0
448652	Q27743
443231	Q56839
444453	P07617
447358	Q46822
176	O94956
176	P53985
11852	P02766
131704231	P13702
131704231	P04035
131704231	A0A0H3K1U2
444485	P0A6I8
3713	P16608
3713	P00929
3713	P0A2K1
6245	P0ABP8
447478	P07477
490	O31156
1031	P61626
9863447	P10828
9863447	P10827
11979	Q05603
6323502	P05798
131704232	Q86VU5
76635	Q05603
447271	P10828
444883	O75390
656966	Q08499
5287841	P32320
5287841	P32320
448108	P07998
5289084	P23434
131704233	P61626
447970	P59676
447569	Q00266
447877	P51659
5281	Q9UNK4
5281	Q07869
5281	P05413
5281	P02768
7167925	P11226
447405	P23919
151437	Q9XBQ3
69736	P26281
449606	P30920
42627031	Q06528
446857	Q05603
92851	P15085
5289459	Q9UNI1
5280335	Q9NZD2
5280335	P03300
5280335	P03303
5280335	P13900
5280335	P03302
5280335	P15151
5280335	P08183
1024	Q46444
1024	P13650
1024	Q8GR64
1024	P27505
1024	Q9Z4J7
29435	Q9UKM7
29435	P31723
29435	P12070
29435	Q08638
29435	P05618
444698	P22894
75451	P95468
4628690	P22513
5288136	P0AES2
131704234	P07477
156126	Q96QU6
156126	Q96RQ9
447989	Q9XB61
5287610	P23526
447531	P12931
446801	P11217
5288114	Q54527
449013	P00813
4369101	P00918
15993	P03692
15993	P06746
15993	Q08698
15993	P07071
15993	Q59560
15993	P62219
46936613	P13639
131704235	P04164
9060	P14920
9060	Q8TF71
6409	P42328
6409	P00326
6409	P01112
6093202	Q9HAN9
6093202	Q96T66
6093202	Q10588
6093202	Q837V6
126690	P38489
70	P18548
70	P17584
447832	Q8ZKF6
448408	P56740
5280832	P0A8X2
162501	P23919
445986	P33247
447977	P01556
5288442	P0AES2
96595	P00720
449394	P02766
657004	P42262
5288719	P0DJ06
445340	P32890
448749	P07477
448575	Q92947
6857384	P02924
643976	P16099
643976	Q9F0J6
643976	Q9WZW1
643976	Q51990
643976	Q56691
643976	O75676
643976	Q51793
643976	Q9NYQ3
643976	Q9RYU4
643976	P61949
643976	P50740
643976	Q60049
643976	Q46604
643976	Q81EW9
643976	P16435
643976	Q96CD2
643976	O69755
643976	P55038
643976	P0AFI7
643976	P00322
643976	P38489
643976	P0A2Y7
643976	P42593
643976	Q53ZE5
643976	P30043
643976	Q9UJM8
643976	Q9NVS9
643976	P46072
643976	Q969G6
643976	P17117
643976	P29475
643976	P0A7E1
643976	Q12882
643976	Q02127
643976	P71278
643976	P63462
643976	P30197
643976	P41407
643976	P56122
643976	P0A3D9
643976	P00323
643976	P10340
643976	Q8DW21
643976	O34974
643976	Q9WXV1
643976	P50618
643976	P69772
643976	P20932
643976	O07529
643976	Q9ZK53
643976	O00141
643976	Q01234
643976	Q9FDN7
643976	Q746I8
17754119	O66496
22298966	P11217
5289320	P07477
57449	Q9HTQ2
57449	P00861
2734054	P27487
69590	Q9FCA6
996	P00800
996	P02768
135548	Q9AGP8
135548	Q5KUI2
135548	Q9WY54
135548	P77398
135548	O95954
449201	P03472
65091	P19821
65091	Q08698
65091	P07071
65091	P28248
446948	P47228
16402	Q9RZ04
4369172	P00918
165436	P94548
165436	P9WNG3
447076	P35558
5287443	P12931
446274	P00918
446824	P23526
444320	P0A884
657098	P62993
192826	Q9RHZ6
192826	P19961
445969	P09373
445456	P13631
447202	P23919
447202	P0A721
447202	P24425
447202	P03176
447202	P9WKE1
444863	Q9WYE2
444863	P22303
5288331	P84141
131704237	P11217
49866861	P08692
17754159	P00780
446873	P78330
1387	P00918
448469	Q26966
7532	P05981
7532	Q8GB52
7532	Q53547
7532	O07015
7532	P04179
7532	P23946
7532	P00782
12793	P12931
448582	Q44244
4369128	Q9REC4
76883	P00720
171	P28720
107984	P29474
5287488	P12931
2608	P24941
3080766	P43133
66898	P03422
66898	P72181
66898	P19622
66898	P50597
66898	P81180
66898	O00204
65359	P28161
65359	P00390
65359	O75715
65359	P07203
65359	P18283
65359	P22352
65359	P59796
65359	Q96SL4
65359	P36969
65359	Q8TED1
65359	P10620
65359	P08263
65359	P09210
65359	P09488
65359	P28161
65359	P21266
65359	Q03013
65359	P46439
65359	P09211
65359	P30711
65359	P0CG29
65359	P0CG30
65359	O60760
448662	P18031
446727	O00142
446727	Q91CQ6
446727	P13159
65536	P15555
65536	Q7CRA4
65536	Q8DR59
65536	P0A3M6
65536	Q8DNB6
65536	Q75Y35
688357	P60174
688357	P09488
8339	P48068
8339	P41007
31275	P00780
31275	Q9Y275
31275	Q9Y6I3
31275	P03316
31275	P10600
51351657	P0ABK9
51351657	P00091
51351657	Q55013
51351657	P54820
51351657	P00101
51351657	P00137
51351657	P81040
51351657	P9WN25
51351657	P82599
51351657	P11712
51351657	Q9RN68
51351657	P00136
51351657	P14532
51351657	P00132
51351657	P00148
51351657	Q9L915
51351657	P24474
51351657	P24092
51351657	Q9RQB9
51351657	Q46444
51351657	P72181
51351657	Q52369
51351657	P99999
131704239	P42262
17753953	P12488
445533	P03472
439186	P30920
439186	P19961
439186	O33830
439186	Q9RHZ6
439186	Q9RX51
439186	P0AEX9
439186	P36924
439186	P19531
439186	P00490
449029	P0AGJ9
49866787	P07998
444528	P10724
5162682	P47989
2723698	P07858
17753999	Q04760
446186	O14556
6323220	P29474
17754181	P00918
641237	P51698
4369285	P21964
444581	P07477
448173	Q03181
448173	P62942
446920	P45494
446811	Q16613
3364666	P03474
5289457	P0C278
17754035	O43739
1567	P00720
1567	Q04760
1567	Q9NVS9
1567	Q07982
1567	P01009
1567	P09382
1567	P03765
1567	Q96GD3
1567	P0AFI7
1567	O25323
97032	P49888
97032	P02766
6535	P0A433
6535	P0A434
6535	P04637
5462442	P22303
168120	Q07343
168120	P49773
453369	P02930
453369	P0A2Y7
446752	P00374
17753924	P08692
17753924	Q7K9G0
17753924	P0A006
128878	P22629
657043	P11217
445439	P0A8M5
445439	Q8NW68
439616	P11444
6323407	P07617
3991	P22303
66141	Q9XB59
447750	P27696
131704240	P04036
448878	P60327
5687	P24941
795	P40859
795	Q05603
795	P02144
795	P35228
795	P54819
795	P11309
795	Q46822
795	P31677
795	P17802
795	P31491
795	Q12965
795	Q14565
795	O34598
795	P26514
795	P04252
795	Q816R0
795	P14739
795	Q9ZNA2
795	P09960
795	P0ADA1
795	Q9NQX3
795	P0A6B1
795	P23222
795	P99999
795	P74645
795	P06988
448942	P39900
1836	P08254
13695	Q00441
449014	P00813
131704241	Q8RLY5
447329	P60568
131704242	P07477
9305	P61925
9305	P17612
9305	Q9KFR4
9305	P07477
9305	P33590
9305	Q6PHW0
196672	P07814
1682	P60174
151243	P01303
151243	Q86WA6
984	P08100
984	P07108
49866839	P0A793
49866839	P48147
49866839	O67040
49866839	O53240
49866839	P9WG35
49866839	P00441
49866839	P37062
444746	P11217
448573	P55210
13195	P00918
13195	P02144
13195	P35218
657065	P26660
6027	Q46079
6027	Q59288
6027	P07986
6027	Q9ZB17
6027	Q59675
6027	Q9KB30
6027	P40943
6027	Q7SIE2
6027	Q8GJ44
6027	P26514
6027	P09850
6027	Q7SI98
6027	Q8RJN8
6027	P09848
6027	O68541
6027	P36924
449346	P15309
656959	P11217
5388925	P62937
79718	P16152
60594	P00797
448235	P50579
445675	P0ACC7
445675	Q16222
445675	P0A751
445675	Q14376
445675	Q97R46
445675	P09147
445675	Q9UBQ6
445675	P26572
4474585	P02144
73927	P95468
439456	Q99418
439456	Q9Y6I3
439456	P51178
439456	P35241
439456	Q01082
439456	Q14643
439456	P23677
6131	Q9PM68
6131	P30085
6131	Q8RQP5
6131	P0A6I0
6131	Q9BZX2
6131	P42216
6131	P62619
6131	Q9LAK3
6131	P0ABQ0
5289122	P43235
123938	P48637
54682930	P46072
127716	P9WP01
97725	P06608
145729	P33316
145729	P06968
145729	P9WNS5
145729	O15923
145729	P03371
448267	Q16706
448875	P11310
3382778	P39594
6323182	P07477
1174	P0AA43
1174	P10186
1174	Q8X444
1174	Q12882
1174	Q9NWZ5
1174	Q5SKC5
1174	P77836
17754002	P03472
1584	P32890
446317	P43985
72172	P09960
72172	Q01693
72172	P46059
72172	Q16348
131704245	Q13002
5289419	Q00535
5289419	P06493
5289419	P24941
449005	P12235
440104	Q6UWM7
5496700	P97084
70807	P31434
70807	P22749
70807	P33221
6031	Q9UBQ6
6031	Q7Z4J2
6031	P39621
6031	P30085
6031	P04547
6031	P09147
6031	O94766
6031	P27828
6031	P16442
6031	P09148
6031	P16088
6031	Q9P2W7
6031	P31677
6031	Q8T8E9
6031	P46976
46936673	P07822
9600418	P00811
444139	P04745
444139	P04746
444139	P04746
151008	P14779
17753867	P15085
5478860	P31939
131704246	P07477
5287844	P49841
6419229	P0AD63
445579	P32890
444053	P07998
449392	P34096
449392	P07998
449021	P35228
449021	P29475
46936680	Q47066
46936680	P15555
73896915	P11473
3359381	P05042
5288250	P60568
340	P47228
447066	P60568
5288988	P43235
39981	P0A789
39981	P27708
57525501	P00325
57525501	P16435
57525501	P15770
57525501	P14941
57525501	P32055
57525501	P44801
57525501	P42593
57525501	P48163
57525501	P0C188
57525501	P0AEK2
57525501	P08200
57525501	P15121
57525501	P11411
57525501	P52895
57525501	P14061
57525501	Q13423
57525501	P28845
57525501	P35270
57525501	Q01782
57525501	Q7Z4W1
