param_database	param_hidden_channels	param_learning_rate	param_nb_hidden_layer	param_layer_type	param_act	param_aggr_type	param_n_heads	param_p	auc_train	auc_val	auc_test	aupr_train	aupr_val	aupr_test	iter	time
drugbank	11	0.01	4	sage	tanh	sum		0.2	0.943573	0.929463	0.928574	0.950010797412022	0.9350521706261246	0.9330379360315928	999	0.9028037349383036
drugbank	11	0.01	4	sage	tanh	sum		0.5	0.926304	0.930408	0.935579	0.9343079490935252	0.938195640981876	0.9392676395013556	999	0.8975832462310791
drugbank	12	0.01	4	sage	tanh	sum		0.0	0.941363	0.92431	0.920897	0.9482302791394804	0.9283970103142316	0.9283468758987836	467	0.4213436524073283
drugbank	12	0.01	4	sage	tanh	sum		0.2	0.943008	0.938484	0.937357	0.9492521171042194	0.9436802803227868	0.9401061600236794	999	0.8807721416155497
drugbank	12	0.01	4	sage	tanh	sum		0.5	0.928117	0.927343	0.936786	0.9357014396705884	0.935151008709325	0.939327613350704	999	0.8947145342826843
drugbank	13	0.01	4	sage	tanh	sum		0.0	0.944212	0.924836	0.920334	0.9486954199658376	0.930341781485924	0.920509309840967	460	0.402215830485026
drugbank	13	0.01	4	sage	tanh	sum		0.2	0.935824	0.933189	0.933854	0.9430992435367344	0.937438255807708	0.9358286158807364	999	0.9068875749905904
drugbank	13	0.01	4	sage	tanh	sum		0.5	0.928533	0.926798	0.933978	0.93419450760976	0.930892037234226	0.9391511509011272	999	0.9170829097429912
drugbank	14	0.01	4	sage	tanh	sum		0.0	0.911067	0.905632	0.913391	0.9150049328125586	0.9021189396356784	0.9107335460011255	94	0.0879850586255391
drugbank	14	0.01	4	sage	tanh	sum		0.2	0.941713	0.93083	0.936319	0.945549177560134	0.9306278022382244	0.935393676205238	999	0.935761292775472
drugbank	14	0.01	4	sage	tanh	sum		0.5	0.922794	0.923633	0.931877	0.931541926418866	0.9292480386207926	0.9352412535139354	999	0.91997811794281
drugbank	15	0.01	4	sage	tanh	sum		0.0	0.94388	0.928715	0.932974	0.947841696765982	0.9331317640539466	0.9374413973481456	690	0.6350871483484904
drugbank	15	0.01	4	sage	tanh	sum		0.2	0.937705	0.926555	0.93888	0.9433298373102807	0.9263486854755616	0.9421785576666724	879	0.8126871943473816
drugbank	15	0.01	4	sage	tanh	sum		0.5	0.929843	0.922603	0.927845	0.9364905741966328	0.9254876726957132	0.930295168611998	999	0.938040006160736
drugbank	20	0.01	4	sage	tanh	sum		0.0	0.948433	0.934484	0.933486	0.9510466363661388	0.9353104228223572	0.935304113784902	366	0.3643204053243001
drugbank	20	0.01	4	sage	tanh	sum		0.2	0.952612	0.937787	0.936413	0.9570760287007568	0.9399714096731582	0.9407800184052852	902	0.8886011719703675
drugbank	20	0.01	4	sage	tanh	sum		0.5	0.927208	0.927625	0.933403	0.9360646631352708	0.9304043425503116	0.9376352488570046	999	1.015119659900665
drugbank	25	0.01	4	sage	tanh	sum		0.0	0.849826	0.866193	0.872156	0.8531950846888914	0.8602528277985817	0.8635273768293869	551	0.5765978614489238
drugbank	25	0.01	4	sage	tanh	sum		0.2	0.941886	0.933991	0.939668	0.9490696094029129	0.936844701657251	0.941474704370105	999	1.0886974533398943
drugbank	25	0.01	4	sage	tanh	sum		0.5	0.939228	0.93256	0.942198	0.9452018986110864	0.9348018417847502	0.9465155272822277	999	1.0184132734934488
drugbank	40	0.01	4	sage	tanh	sum		0.0	0.885316	0.89492	0.888535	0.8803380855177911	0.8902954028831461	0.882997769625803	512	0.4846122980117798
drugbank	40	0.01	4	sage	tanh	sum		0.2	0.928919	0.910054	0.916203	0.9367857823892642	0.9201129608006264	0.9242851444264728	293	0.2757075826327006
drugbank	40	0.01	4	sage	tanh	sum		0.5	0.944415	0.928292	0.941632	0.9498739883699284	0.9332656122844584	0.945114353392302	706	0.6648080269495646
drugbank	50	0.01	4	sage	tanh	sum		0.0	0.934282	0.919439	0.928979	0.940084242500626	0.9236172037765196	0.9321184467156765	302	0.2761943419774373
drugbank	50	0.01	4	sage	tanh	sum		0.2	0.955108	0.939723	0.945914	0.959078367776859	0.9443366503792264	0.9491819936795668	566	0.5250050067901612
drugbank	50	0.01	4	sage	tanh	sum		0.5	0.908078	0.906217	0.912881	0.9038726736644456	0.8924697084467477	0.896900359040296	718	0.6076485236485799
drugbank	100	0.01	4	sage	tanh	sum		0.0	0.931369	0.919611	0.922377	0.9354083087420956	0.9243102479164268	0.9278842300540644	629	0.5719211379686991
drugbank	100	0.01	4	sage	tanh	sum		0.2	0.945474	0.92754	0.934655	0.9482210807823842	0.9317507999027248	0.9357418657636364	852	0.7700424909591674
drugbank	100	0.01	4	sage	tanh	sum		0.5	0.945859	0.934482	0.942215	0.9476038322256168	0.9374349263987554	0.9445520588437708	999	0.9513719240824382
drugbank	3	0.01	4	sage	tanh	sum		0.0	0.921109	0.913529	0.917416	0.9302456780521814	0.9193743120178116	0.9187013933932252	999	0.8338324427604675
drugbank	3	0.01	4	sage	tanh	sum		0.2	0.902698	0.906703	0.908587	0.9144997421053722	0.9153888631066948	0.9127874570047696	999	0.8588712811470032
drugbank	3	0.01	4	sage	tanh	sum		0.5	0.891015	0.896018	0.889758	0.8997220556540029	0.9043632913401204	0.8960085001759512	999	0.859311024347941
drugbank	4	0.01	4	sage	tanh	sum		0.0	0.920666	0.917088	0.92302	0.9261405814538004	0.9206702540878222	0.9262947756674932	999	0.8565105716387431
drugbank	4	0.01	4	sage	tanh	sum		0.2	0.919764	0.92271	0.928431	0.9285111185868254	0.9268660672337536	0.934426775911208	999	0.8769485751787821
drugbank	4	0.01	4	sage	tanh	sum		0.5	0.914068	0.911689	0.912581	0.921710588353636	0.918658941116909	0.9219862888756714	999	0.8782561898231507
drugbank	5	0.01	4	sage	tanh	sum		0.0	0.917271	0.867201	0.871384	0.9207325038159484	0.8858861498853614	0.891482168136126	423	0.3676462252934774
drugbank	5	0.01	4	sage	tanh	sum		0.2	0.930946	0.935159	0.932886	0.938402255285716	0.9414919516066752	0.9352973989795946	999	0.8817244251569112
drugbank	5	0.01	4	sage	tanh	sum		0.5	0.905297	0.913457	0.919074	0.9145322397248862	0.9205736537316802	0.9246321690307944	999	0.8823534329732259
drugbank	6	0.01	4	sage	tanh	sum		0.0	0.930636	0.928175	0.929738	0.9372113654787309	0.9350704069700456	0.9347892201593276	999	0.87911536693573
drugbank	6	0.01	4	sage	tanh	sum		0.2	0.933412	0.928189	0.932133	0.941657821339789	0.93509866575444	0.9361854643770098	999	0.8875228484471639
drugbank	6	0.01	4	sage	tanh	sum		0.5	0.913485	0.922135	0.926166	0.924330157604016	0.925334240202238	0.9316754355501792	999	0.8557422200838725
drugbank	7	0.01	4	sage	tanh	sum		0.0	0.938328	0.920575	0.925676	0.9418509092520952	0.926226383618001	0.926762015918016	825	0.7268330891927083
drugbank	7	0.01	4	sage	tanh	sum		0.2	0.926147	0.92645	0.931131	0.9339496098221636	0.9319358387164988	0.936685843817038	999	0.8870834072430929
drugbank	7	0.01	4	sage	tanh	sum		0.5	0.913235	0.921195	0.923697	0.9264218509331704	0.929131060693304	0.9306649785990242	999	0.888462769985199
drugbank	8	0.01	4	sage	tanh	sum		0.0	0.935045	0.918739	0.920885	0.9416067956465614	0.9236186188747636	0.9278600254334156	684	0.6031701485315959
drugbank	8	0.01	4	sage	tanh	sum		0.2	0.936459	0.93408	0.935167	0.9423067044287	0.937872675782117	0.9379772000916796	999	0.8866921385129293
drugbank	8	0.01	4	sage	tanh	sum		0.5	0.9184	0.925272	0.922332	0.9306222693846048	0.9313131481326408	0.9265818476845458	999	0.8816465059916179
drugbank	9	0.01	4	sage	tanh	sum		0.0	0.942002	0.924422	0.922118	0.9459400902836008	0.9232771885835156	0.9177551532864574	589	0.524833881855011
drugbank	9	0.01	4	sage	tanh	sum		0.2	0.923133	0.928607	0.932299	0.9320400131315708	0.9341646180357204	0.935722478100539	999	0.8971838633219401
drugbank	9	0.01	4	sage	tanh	sum		0.5	0.928489	0.935395	0.928815	0.9363925273278004	0.941424839877852	0.9356320947457872	999	0.8616564830144247
drugbank	10	0.01	4	sage	tanh	sum		0.0	0.950002	0.935364	0.935049	0.953990390375524	0.9365622393709548	0.937249241395204	667	0.5833603223164876
drugbank	10	0.01	4	sage	tanh	sum		0.2	0.938006	0.935728	0.940283	0.9435809667456644	0.9386729631879352	0.9425240065563758	999	0.8901047110557556
drugbank	10	0.01	4	sage	tanh	sum		0.5	0.929681	0.932002	0.936988	0.93663985701425	0.9357053178437846	0.9407833414479568	999	0.8901887893676758
drugbank	11	0.01	4	sage	tanh	sum		0.0	0.940263	0.924145	0.931584	0.945588165913848	0.927050037645712	0.932445394418993	616	0.5517561316490174
drugbank	11	0.01	4	sage	tanh	sum		0.2	0.940642	0.93255	0.933348	0.9477890341019912	0.9374182490391813	0.936977958152346	999	0.8863604227701823
drugbank	11	0.01	4	sage	tanh	sum		0.5	0.928188	0.928107	0.935727	0.9362867912789932	0.9287798163073018	0.9404996186524998	999	0.8791510184605916
drugbank	12	0.01	4	sage	tanh	sum		0.0	0.919555	0.901371	0.90581	0.9321688795055156	0.9127277011712712	0.9183491025383164	222	0.1941881855328877
drugbank	12	0.01	4	sage	tanh	sum		0.2	0.94197	0.938128	0.936376	0.9473992000529732	0.9437422395229588	0.9388303513096152	999	0.9021034876505534
drugbank	12	0.01	4	sage	tanh	sum		0.5	0.928448	0.929457	0.934426	0.937995125261802	0.9335177090232548	0.9366902925113936	999	0.9280423800150552
drugbank	13	0.01	4	sage	tanh	sum		0.0	0.944607	0.929201	0.940191	0.9495905813143868	0.9294430334049552	0.9414303686283466	390	0.3677331288655599
drugbank	13	0.01	4	sage	tanh	sum		0.2	0.947573	0.932204	0.937848	0.95321967460641	0.932829170573558	0.9401388678757472	665	0.6208049138387044
drugbank	13	0.01	4	sage	tanh	sum		0.5	0.925615	0.924899	0.929809	0.9352158922111896	0.9324511688694432	0.9343885611921868	999	0.9255228956540426
drugbank	14	0.01	4	sage	tanh	sum		0.0	0.934021	0.922618	0.92489	0.9389155235562754	0.9251169939403094	0.9291107468759155	263	0.2330925544102986
drugbank	14	0.01	4	sage	tanh	sum		0.2	0.939593	0.926032	0.931702	0.947083111589164	0.9291386500972356	0.9325482425474592	659	0.6060381134351095
drugbank	14	0.01	4	sage	tanh	sum		0.5	0.926738	0.934179	0.937299	0.9341323602600629	0.9391559859791636	0.9400056822997728	999	0.9287686626116436
drugbank	15	0.01	4	sage	tanh	sum		0.0	0.942005	0.930069	0.928993	0.947751949764924	0.9284059707275416	0.931327985668184	615	0.5721692244211832
drugbank	15	0.01	4	sage	tanh	sum		0.2	0.94673	0.935687	0.938153	0.9501625522219008	0.933496281898288	0.9389950945776862	959	0.9124012351036072
drugbank	15	0.01	4	sage	tanh	sum		0.5	0.926682	0.92502	0.936484	0.9343363835187384	0.9309927622324592	0.9398730281524208	999	0.93863472143809
drugbank	20	0.01	4	sage	tanh	sum		0.0	0.929403	0.915512	0.922739	0.9345269882922658	0.9183896710307669	0.9230700106409062	297	0.2982740879058838
drugbank	20	0.01	4	sage	tanh	sum		0.2	0.951894	0.936607	0.937416	0.9563872095253082	0.94243075083919	0.939775834899834	948	0.9833636522293092
drugbank	20	0.01	4	sage	tanh	sum		0.5	0.929856	0.931293	0.936435	0.937557731440978	0.9338765257251014	0.939395514982518	999	1.0480404496192932
drugbank	25	0.01	4	sage	tanh	sum		0.0	0.940098	0.929056	0.931902	0.9472016573525942	0.9311392110652964	0.935283489983212	245	0.2499920805295308
drugbank	25	0.01	4	sage	tanh	sum		0.2	0.940428	0.926967	0.934586	0.9478572933095172	0.9311696116423008	0.9380901856628012	540	0.5177949070930481
drugbank	25	0.01	4	sage	tanh	sum		0.5	0.939527	0.934077	0.933658	0.9458495161586318	0.937311513582752	0.9371588608620742	999	0.9127985636393228
drugbank	40	0.01	4	sage	tanh	sum		0.0	0.916997	0.913858	0.907256	0.9197388136922324	0.916143105908242	0.9099617222949752	284	0.264260204633077
drugbank	40	0.01	4	sage	tanh	sum		0.2	0.941286	0.929471	0.932957	0.9476317435308856	0.9336473354129372	0.9339055972897374	491	0.4524056792259216
drugbank	40	0.01	4	sage	tanh	sum		0.5	0.941829	0.929249	0.93422	0.9471158471844472	0.9339877876737944	0.9382030987104846	999	0.9265302896499634
drugbank	50	0.01	4	sage	tanh	sum		0.0	0.892573	0.880752	0.889317	0.8876544968345247	0.8746778578601451	0.8863680785744911	208	0.1940768321355183
drugbank	50	0.01	4	sage	tanh	sum		0.2	0.946051	0.930218	0.93248	0.9496687560282066	0.928691208911704	0.9356909629680418	650	0.5877611557642619
drugbank	50	0.01	4	sage	tanh	sum		0.5	0.410028	0.402184	0.395334	0.542202907013222	0.5354618702463869	0.5346735759673007	344	0.2990195353825887
drugbank	100	0.01	4	sage	tanh	sum		0.0	0.944787	0.927026	0.930134	0.9469233058000572	0.9297214696947108	0.9323264130931966	488	0.4277838826179504
drugbank	100	0.01	4	sage	tanh	sum		0.2	0.946846	0.931831	0.929735	0.9515482433532788	0.9348021317845672	0.9316862190431924	591	0.5632668296496074
drugbank	100	0.01	4	sage	tanh	sum		0.5	0.895072	0.886518	0.89778	0.8965655809345234	0.8945351938583381	0.902663895184324	42	0.0416644175847371
drugbank	3	0.01	4	sage	tanh	sum		0.0	0.92364	0.911067	0.917357	0.930358772050673	0.9182724872401566	0.9206841855763768	999	0.872940703233083
drugbank	3	0.01	4	sage	tanh	sum		0.2	0.914065	0.91349	0.921794	0.9243766202486896	0.9177004627007016	0.9256485441195524	999	0.8724669893582662
drugbank	3	0.01	4	sage	tanh	sum		0.5	0.895342	0.900528	0.905997	0.9088789708068356	0.9132632217481056	0.913945798803496	999	0.8791690150896708
drugbank	4	0.01	4	sage	tanh	sum		0.0	0.939837	0.9287	0.923711	0.9456156361323356	0.931675557713181	0.9230571083064116	999	0.8538318077723185
drugbank	4	0.01	4	sage	tanh	sum		0.2	0.920365	0.928677	0.926424	0.9298019152811768	0.9316021114022426	0.9297143360764046	999	0.8511790633201599
drugbank	4	0.01	4	sage	tanh	sum		0.5	0.91343	0.916377	0.908728	0.9258424441052924	0.9286055166375784	0.9172321186775432	999	0.8678013960520427
drugbank	5	0.01	4	sage	tanh	sum		0.0	0.937854	0.931717	0.934941	0.9428571630593	0.9320784857448106	0.9365497482998266	999	0.8731998721758525
drugbank	5	0.01	4	sage	tanh	sum		0.2	0.919895	0.923621	0.926869	0.929115181649906	0.9292336675483572	0.930002669724214	999	0.8537591258684795
drugbank	5	0.01	4	sage	tanh	sum		0.5	0.905585	0.910731	0.918952	0.9171883488446796	0.917618749933353	0.9248898143317464	999	0.8802536725997925
drugbank	6	0.01	4	sage	tanh	sum		0.0	0.944768	0.928751	0.929093	0.9464531617861434	0.931961621147706	0.9319683989904964	679	0.5975561062494914
drugbank	6	0.01	4	sage	tanh	sum		0.2	0.926673	0.922905	0.930243	0.9333952116238224	0.9280651415775144	0.9353131637545355	999	0.878679366906484
drugbank	6	0.01	4	sage	tanh	sum		0.5	0.917859	0.914326	0.921852	0.9283176917946956	0.9256218132979004	0.9250080917883008	999	0.8845403591791788
drugbank	7	0.01	4	sage	tanh	sum		0.0	0.903282	0.862903	0.860076	0.9130037756873348	0.8874781487167476	0.886667779711164	119	0.1051082134246826
drugbank	7	0.01	4	sage	tanh	sum		0.2	0.925582	0.925767	0.931745	0.933936450294188	0.9280860474134212	0.935104469202714	999	0.8807134548823039
drugbank	7	0.01	4	sage	tanh	sum		0.5	0.916087	0.919916	0.927214	0.9257763283798612	0.9268620772758094	0.9319192018107026	999	0.8953633944193522
drugbank	8	0.01	4	sage	tanh	sum		0.0	0.937478	0.92186	0.924905	0.9437012010916004	0.9254289086410452	0.9272008199290922	680	0.5995597640673319
drugbank	8	0.01	4	sage	tanh	sum		0.2	0.936136	0.931325	0.927337	0.9446159408204368	0.9366028109585668	0.931563250638722	999	0.8843773523966472
drugbank	8	0.01	4	sage	tanh	sum		0.5	0.922644	0.922241	0.931344	0.9316035941069803	0.929755593650674	0.9356057324472932	999	0.8971123099327087
drugbank	9	0.01	4	sage	tanh	sum		0.0	0.909694	0.907949	0.90234	0.9228263440179644	0.9154953624486262	0.9093661730830362	214	0.1909559845924377
drugbank	9	0.01	4	sage	tanh	sum		0.2	0.939444	0.93323	0.936113	0.9438955299784983	0.938319310534954	0.936161847039028	999	0.8842876712481181
drugbank	9	0.01	4	sage	tanh	sum		0.5	0.923517	0.926192	0.929458	0.9310837643152954	0.93298565703958	0.9324572518909224	999	0.8960436105728149
drugbank	10	0.01	4	sage	tanh	sum		0.0	0.946369	0.928086	0.938182	0.9504948930319947	0.9327956908047216	0.942613608412704	405	0.3360521197319031
drugbank	10	0.01	4	sage	tanh	sum		0.2	0.937032	0.933536	0.929852	0.9431067863553536	0.938604272163441	0.9342679702199064	999	0.8844834605852763
drugbank	10	0.01	4	sage	tanh	sum		0.5	0.917028	0.919728	0.92223	0.9264530258978064	0.930237400416068	0.926141395374892	999	0.896205747127533
drugbank	11	0.01	4	sage	tanh	sum		0.0	0.935494	0.917955	0.912793	0.9434312975824238	0.9213954850643576	0.9162765793228668	337	0.2966792066891988
drugbank	11	0.01	4	sage	tanh	sum		0.2	0.941357	0.927333	0.93518	0.9467755615832788	0.930816828689186	0.936220823203742	817	0.7191713809967041
drugbank	11	0.01	4	sage	tanh	sum		0.5	0.935339	0.927818	0.935491	0.9427804959055412	0.9339769777087767	0.9384974569442258	999	0.885551635424296
drugbank	12	0.01	4	sage	tanh	sum		0.0	0.946315	0.929177	0.927165	0.9501744271227348	0.9303512054724412	0.9276241098767531	694	0.6245100339253743
drugbank	12	0.01	4	sage	tanh	sum		0.2	0.938633	0.935081	0.935756	0.9408645613827356	0.9409191852632216	0.9392505967642644	999	0.9158508896827696
drugbank	12	0.01	4	sage	tanh	sum		0.5	0.92497	0.924406	0.932852	0.9350721574832346	0.9274594947413356	0.9371353759633844	999	0.9424747149149576
drugbank	13	0.01	4	sage	tanh	sum		0.0	0.888155	0.891813	0.895175	0.8794322523878625	0.8826420899911968	0.8855084656001315	632	0.5947805563608806
drugbank	13	0.01	4	sage	tanh	sum		0.2	0.946023	0.932833	0.940483	0.951331313508079	0.9369047823880494	0.9418463797848108	999	0.9302462140719095
drugbank	13	0.01	4	sage	tanh	sum		0.5	0.927457	0.927083	0.934801	0.9342724949082066	0.9329411739983292	0.939473806099182	999	0.8858574509620667
drugbank	14	0.01	4	sage	tanh	sum		0.0	0.944285	0.928963	0.935494	0.9484065588248594	0.9318660131796666	0.9385810502871628	235	0.2162949244181315
drugbank	14	0.01	4	sage	tanh	sum		0.2	0.946565	0.932077	0.944038	0.951284959905642	0.9325436763850704	0.9461303310674548	837	0.7792227665583292
drugbank	14	0.01	4	sage	tanh	sum		0.5	0.932297	0.922218	0.931891	0.9371276113898348	0.925193092601098	0.9371456519465222	999	0.9439157843589784
drugbank	15	0.01	4	sage	tanh	sum		0.0	0.943729	0.925731	0.929273	0.9491183516607024	0.9320264295709668	0.9324224998823232	515	0.4788564960161844
drugbank	15	0.01	4	sage	tanh	sum		0.2	0.944245	0.926147	0.936991	0.94819327660484	0.929659151300002	0.9397764160474328	755	0.7196883797645569
drugbank	15	0.01	4	sage	tanh	sum		0.5	0.932461	0.936311	0.931302	0.9405416869184856	0.9432045019343392	0.9352550160087068	999	0.9604000647862752
drugbank	20	0.01	4	sage	tanh	sum		0.0	0.943355	0.926285	0.93449	0.9477427820939284	0.9268932561383464	0.9375048348426362	807	0.8290641109148661
drugbank	20	0.01	4	sage	tanh	sum		0.2	0.950228	0.93173	0.93345	0.9550227759464008	0.9344197137303634	0.937307792554767	594	0.6250013987223307
drugbank	20	0.01	4	sage	tanh	sum		0.5	0.93461	0.934846	0.934631	0.9410287895124808	0.939250626873092	0.9382499843615572	999	0.9314531604448956
drugbank	25	0.01	4	sage	tanh	sum		0.0	0.955687	0.938701	0.930574	0.9585153952732884	0.9430366891262612	0.932948039043692	477	0.4259913563728332
drugbank	25	0.01	4	sage	tanh	sum		0.2	0.952417	0.940848	0.94041	0.956701144761034	0.9395911413041518	0.9406621463010816	824	0.7486887256304423
drugbank	25	0.01	4	sage	tanh	sum		0.5	0.932204	0.932295	0.933044	0.9398765709850878	0.935512322897529	0.9366342343177436	999	0.900033156077067
drugbank	40	0.01	4	sage	tanh	sum		0.0	0.934755	0.919824	0.929852	0.9383075121449704	0.9180926727202048	0.9289081203202574	331	0.3036839683850606
drugbank	40	0.01	4	sage	tanh	sum		0.2	0.951213	0.93316	0.93504	0.9552028143281892	0.937588042161351	0.9362156868632978	642	0.5799508770306905
drugbank	40	0.01	4	sage	tanh	sum		0.5	0.932942	0.927721	0.937849	0.9410406067445036	0.9297863801016236	0.9400480409446108	999	0.8390162150065105
drugbank	50	0.01	4	sage	tanh	sum		0.0	0.91869	0.91461	0.924026	0.9262174339762856	0.912374030628547	0.9268109520114708	210	0.1945086518923441
drugbank	50	0.01	4	sage	tanh	sum		0.2	0.94776	0.931261	0.935671	0.952210691437032	0.9334165042923632	0.9377340483048884	528	0.5090574423472086
drugbank	50	0.01	4	sage	tanh	sum		0.5	0.946037	0.932627	0.935906	0.9518573532345932	0.937085530390436	0.9386159523556128	999	0.8748532096544902
drugbank	100	0.01	4	sage	tanh	sum		0.0	0.880659	0.872599	0.88289	0.8869305652744002	0.8782574457484795	0.8827056725702974	41	0.03467911084493
drugbank	100	0.01	4	sage	tanh	sum		0.2	0.911808	0.907129	0.910261	0.9224593364837044	0.9106841987738414	0.9119373904067852	167	0.1331341822942097
drugbank	100	0.01	4	sage	tanh	sum		0.5	0.94355	0.930877	0.939741	0.9483060927418332	0.9337159166600728	0.9406669786576696	999	0.8588765819867452
drugbank	3	0.01	4	sage	tanh	sum		0.0	0.914668	0.918788	0.913176	0.917867413006608	0.9221820733920214	0.9168764310643248	999	0.8130488395690918
drugbank	3	0.01	4	sage	tanh	sum		0.2	0.910194	0.91954	0.917386	0.9200898160512776	0.9266017025649688	0.919915908439319	999	0.7645635326703389
drugbank	3	0.01	4	sage	tanh	sum		0.5	0.893292	0.888702	0.892269	0.904316504249792	0.89761371698618	0.901468984381852	999	0.758993407090505
drugbank	4	0.01	4	sage	tanh	sum		0.0	0.933317	0.927658	0.927268	0.9372618452687264	0.9327022011400256	0.9299352776016958	999	0.7241920630137125
drugbank	4	0.01	4	sage	tanh	sum		0.2	0.916935	0.921389	0.92732	0.9240734982494948	0.927447694107945	0.9327921055082836	999	0.7254355351130167
drugbank	4	0.01	4	sage	tanh	sum		0.5	0.893444	0.901593	0.908287	0.903325158857955	0.9131762019885632	0.9203829153230024	999	0.7264268120129903
drugbank	5	0.01	4	sage	tanh	sum		0.0	0.941924	0.925086	0.921976	0.9472937976888152	0.9313860045198696	0.923333234073594	750	0.5343825817108154
drugbank	5	0.01	4	sage	tanh	sum		0.2	0.921134	0.921332	0.926579	0.9297233563610956	0.9256991015967432	0.9305307379569936	999	0.7174270590146382
drugbank	5	0.01	4	sage	tanh	sum		0.5	0.912811	0.916864	0.915608	0.9238983908738634	0.9252663624300724	0.9212748366629148	999	0.7233797113100687
drugbank	6	0.01	4	sage	tanh	sum		0.0	0.935543	0.921014	0.925151	0.9427904412688786	0.9223456421020592	0.923727947876946	530	0.3880076050758362
drugbank	6	0.01	4	sage	tanh	sum		0.2	0.9222	0.929794	0.934516	0.9311858503905416	0.9355304318856752	0.9363635319211918	999	0.7277391632397969
drugbank	6	0.01	4	sage	tanh	sum		0.5	0.913676	0.921739	0.912627	0.9247510864769816	0.9313255418207218	0.9224723101311828	999	0.7250352501869202
drugbank	7	0.01	4	sage	tanh	sum		0.0	0.940367	0.924136	0.923583	0.9439884913856128	0.9247535172816944	0.9266458106263276	988	0.7210246284802755
drugbank	7	0.01	4	sage	tanh	sum		0.2	0.930175	0.934408	0.929686	0.9354789888724736	0.937728416088534	0.9329266445514552	999	0.7275812943776448
drugbank	7	0.01	4	sage	tanh	sum		0.5	0.916453	0.922516	0.931066	0.9270917215186488	0.9284238929874036	0.9363705161724458	999	0.7309465765953064
drugbank	8	0.01	4	sage	tanh	sum		0.0	0.952107	0.939538	0.927201	0.9556325512015692	0.9417859311325576	0.9281604952064306	761	0.5470951596895853
drugbank	8	0.01	4	sage	tanh	sum		0.2	0.938467	0.934515	0.934846	0.9445350555354576	0.9384467552727934	0.936074778895905	999	0.7345000624656677
drugbank	8	0.01	4	sage	tanh	sum		0.5	0.925025	0.927325	0.928119	0.9350430429249068	0.9327100767091928	0.9329893162973608	999	0.7233132282892863
drugbank	9	0.01	4	sage	tanh	sum		0.0	0.937001	0.923384	0.932462	0.9434602204236732	0.9198256381714408	0.9318504225248678	556	0.3937380194664001
drugbank	9	0.01	4	sage	tanh	sum		0.2	0.925063	0.929485	0.933678	0.9320463602446508	0.9348409201508447	0.9364928111175838	999	0.7351097305615742
drugbank	9	0.01	4	sage	tanh	sum		0.5	0.919313	0.931603	0.929625	0.9292552582312448	0.9373725835826702	0.9363484562978868	999	0.7275705377260844
drugbank	10	0.01	4	sage	tanh	sum		0.0	0.929402	0.90386	0.843936	0.9382109697583212	0.9089327365152722	0.8715867449021455	294	0.2224565744400024
drugbank	10	0.01	4	sage	tanh	sum		0.2	0.941941	0.923293	0.934728	0.9454805513018624	0.9293266859911524	0.9374476967107156	986	0.7256148179372152
drugbank	10	0.01	4	sage	tanh	sum		0.5	0.9281	0.929388	0.929116	0.9364847029550208	0.9357505543144392	0.9330455012587322	999	0.7299232840538025
drugbank	11	0.01	4	sage	tanh	sum		0.0	0.936798	0.923366	0.921257	0.9429561975990932	0.929499308118982	0.9256579581104052	731	0.5289045055707295
drugbank	11	0.01	4	sage	tanh	sum		0.2	0.942788	0.93437	0.935678	0.9470482731780108	0.9363835009648144	0.9379173929142854	999	0.7315202315648397
drugbank	11	0.01	4	sage	tanh	sum		0.5	0.924776	0.92479	0.92699	0.9315294932637774	0.9282966703728276	0.9343671865609008	999	0.7243626872698467
drugbank	12	0.01	4	sage	tanh	sum		0.0	0.939745	0.927521	0.932122	0.9450330641806628	0.9293554142268272	0.9348601290070292	274	0.1984142104784647
drugbank	12	0.01	4	sage	tanh	sum		0.2	0.943469	0.933867	0.93727	0.948666941050928	0.9403918262067316	0.937393411136471	999	0.7253161589304606
drugbank	12	0.01	4	sage	tanh	sum		0.5	0.924937	0.928856	0.929855	0.933409404654964	0.9339296648534576	0.9364263529319096	999	0.7259496172269185
drugbank	13	0.01	4	sage	tanh	sum		0.0	0.945717	0.929937	0.937911	0.9501016086001594	0.9314027753827911	0.9415043209593384	375	0.2704008102416992
drugbank	13	0.01	4	sage	tanh	sum		0.2	0.9403	0.92978	0.933306	0.9479207464413224	0.9343950271657876	0.936641631082673	999	0.7266404787699382
drugbank	13	0.01	4	sage	tanh	sum		0.5	0.936159	0.930958	0.93132	0.942295638607821	0.9363890435734876	0.9356389979191398	999	0.7253936568895976
drugbank	14	0.01	4	sage	tanh	sum		0.0	0.943321	0.929291	0.93286	0.9472620324996576	0.9246293928895658	0.9320225969605136	449	0.3233104149500529
drugbank	14	0.01	4	sage	tanh	sum		0.2	0.942542	0.929279	0.933171	0.948285541755578	0.9330051880928104	0.9352533640961253	999	0.7268779357274373
drugbank	14	0.01	4	sage	tanh	sum		0.5	0.92618	0.932243	0.931262	0.9338157145749888	0.9360160326741264	0.9322986426450376	999	0.729867680867513
drugbank	15	0.01	4	sage	tanh	sum		0.0	0.950031	0.935882	0.932479	0.9559400285495104	0.940035149329676	0.9365172238349884	547	0.3995985507965088
drugbank	15	0.01	4	sage	tanh	sum		0.2	0.946459	0.932913	0.938408	0.95162957916026	0.9380750000840778	0.9415817181271464	640	0.4702201167742411
