param_database	param_hidden_channels	param_learning_rate	param_nb_hidden_layer	param_layer_type	param_act	param_aggr_type	param_n_heads	param_p	auc_train	auc_val	auc_test	aupr_train	aupr_val	aupr_test	iter	time
drugbank	7	0.01	1	gatconv	relu		2.0	0.0	0.864143	0.849712	0.855631	0.8743836236649009	0.8597737916537412	0.8580878987620046	999	0.6065476099650066
drugbank	7	0.01	1	gatconv	relu		4.0	0.0	0.870605	0.852238	0.85295	0.8768873707055951	0.8567523440561929	0.8570897993917201	999	0.5987471580505371
drugbank	7	0.01	2	gatconv	relu		1.0	0.0	0.85678	0.834835	0.829172	0.8709762977951965	0.8400430171789304	0.8251289187022656	824	0.6513336539268494
drugbank	7	0.01	2	gatconv	relu		2.0	0.0	0.833228	0.799848	0.802509	0.8552648949632251	0.8223334715043826	0.8181732585883854	349	0.2495283166567484
drugbank	7	0.01	2	gatconv	relu		4.0	0.0	0.843418	0.813144	0.822779	0.8483831545627345	0.8055244098820807	0.8285483838323237	310	0.2316097895304362
drugbank	7	0.01	2	gatconv	relu		1.0	0.2	0.831461	0.8222	0.82954	0.8363636926192823	0.832040906476058	0.8273428132661631	999	0.7494953115781148
drugbank	7	0.01	2	gatconv	relu		2.0	0.2	0.811111	0.809288	0.818723	0.7997595615008822	0.8084539138762288	0.8095717927726598	999	0.7641669074694316
drugbank	7	0.01	2	gatconv	relu		4.0	0.2	0.676877	0.634129	0.599666	0.6394619015263011	0.5940616963180192	0.5669975928155688	322	0.2422275424003601
drugbank	7	0.01	2	gatconv	relu		1.0	0.5	0.751905	0.727431	0.702873	0.6910603201252583	0.6595855573348973	0.6282068407173423	999	0.7532350619633993
drugbank	7	0.01	2	gatconv	relu		2.0	0.5	0.782564	0.757841	0.779952	0.7600542019243488	0.7175960719263831	0.7364673122059328	999	0.757062538464864
drugbank	7	0.01	2	gatconv	relu		4.0	0.5	0.780888	0.776236	0.783165	0.7288274259293177	0.7197715452593396	0.7243792987711289	999	0.7565118392308553
drugbank	7	0.01	3	gatconv	relu		1.0	0.0	0.845969	0.848628	0.860812	0.8648123936340092	0.8629506612704709	0.8649790204536596	346	0.3123346209526062
drugbank	7	0.01	3	gatconv	relu		2.0	0.0	0.878652	0.854459	0.858822	0.893759343755945	0.8642884201508269	0.8617357376657842	663	0.5520810047785442
drugbank	7	0.01	3	gatconv	relu		4.0	0.0	0.872542	0.84704	0.855959	0.8756909612378674	0.8407549167105901	0.8428364979026924	529	0.4392325599988301
drugbank	7	0.01	3	gatconv	relu		1.0	0.2	0.82316	0.811363	0.805194	0.7975344484198268	0.7861924066236032	0.7713843236680777	999	0.901018452644348
drugbank	7	0.01	3	gatconv	relu		2.0	0.2	0.834928	0.837899	0.837743	0.8507906657590311	0.8360425679979308	0.8295366877853773	999	0.91776362657547
drugbank	7	0.01	3	gatconv	relu		4.0	0.2	0.818068	0.835135	0.837311	0.8270908244538785	0.8447064150943241	0.834917856930597	999	0.9075979908307392
drugbank	7	0.01	3	gatconv	relu		1.0	0.5	0.770859	0.786046	0.79886	0.7492990882692345	0.7686912041753774	0.7891405931846629	999	0.903795079390208
drugbank	7	0.01	3	gatconv	relu		2.0	0.5	0.692718	0.70268	0.714244	0.6894773957019577	0.6966975865775702	0.7069190938176735	999	0.9030903458595276
drugbank	7	0.01	3	gatconv	relu		4.0	0.5	0.812145	0.799165	0.78666	0.8347558723433649	0.8253611925057791	0.814535889100744	999	0.9213236053784688
drugbank	7	0.01	4	gatconv	relu		1.0	0.0	0.859466	0.832245	0.840602	0.8686496583990992	0.8428083170743279	0.8431863873068849	999	1.0136072516441346
drugbank	7	0.01	4	gatconv	relu		2.0	0.0	0.829365	0.798466	0.812587	0.851880750935955	0.8179004895572368	0.8212409122879034	385	0.3923877000808716
drugbank	7	0.01	4	gatconv	relu		4.0	0.0	0.815409	0.807701	0.805303	0.8332996120334072	0.8235839544067844	0.8165219594149886	375	0.3812162478764851
drugbank	7	0.01	4	gatconv	relu		1.0	0.2	0.662572	0.692891	0.722479	0.6106255394009752	0.6351470405445586	0.6762630156586997	999	1.0220345298449198
drugbank	7	0.01	4	gatconv	relu		2.0	0.2	0.737293	0.728406	0.736863	0.698661315713366	0.6786264749792326	0.685167302322212	999	0.9565540631612142
drugbank	7	0.01	4	gatconv	relu		4.0	0.2	0.548602	0.608157	0.667042	0.5407174331716986	0.5885639996909113	0.6303918896402487	999	1.0201393246650696
drugbank	7	0.01	4	gatconv	relu		1.0	0.5	0.613791	0.610793	0.625339	0.56406606998079	0.5808875627301865	0.6035106622595492	999	1.0333189368247986
drugbank	7	0.01	4	gatconv	relu		2.0	0.5	0.631906	0.607948	0.569098	0.557382702106054	0.5370138536975785	0.5158626324722825	999	1.0133746186892192
drugbank	7	0.01	4	gatconv	relu		4.0	0.5	0.612753	0.690288	0.738291	0.5487651704613588	0.6126058924490428	0.6681098948311953	999	1.0278042952219646
drugbank	7	0.01	5	gatconv	relu		1.0	0.0	0.863175	0.865007	0.850812	0.8746184810569697	0.8738924600282411	0.8567920602713681	999	1.174190088113149
drugbank	7	0.01	5	gatconv	relu		2.0	0.0	0.864862	0.84352	0.856574	0.8758218584854313	0.8590316140154435	0.8575650108662296	999	1.1743434190750122
drugbank	7	0.01	5	gatconv	relu		4.0	0.0	0.853688	0.854904	0.860194	0.8690799643622313	0.8501173641210242	0.8627723341979275	821	0.9681661645571392
drugbank	7	0.01	5	gatconv	relu		1.0	0.2	0.647415	0.640734	0.625917	0.6408963891810614	0.6315725216457613	0.6197351160469385	999	1.1792516668637594
drugbank	7	0.01	5	gatconv	relu		2.0	0.2	0.776629	0.770794	0.782673	0.7337017700311844	0.7366169010663717	0.751961675617931	999	1.1781895160675049
drugbank	7	0.01	5	gatconv	relu		4.0	0.2	0.73725	0.76979	0.794714	0.7206011732806566	0.7319478483047197	0.7571994870496324	999	1.0167646725972497
drugbank	7	0.01	5	gatconv	relu		1.0	0.5	0.443657	0.498547	0.552094	0.4462919411655544	0.4887984660388753	0.5346940075118802	999	1.1855815092722577
drugbank	7	0.01	5	gatconv	relu		2.0	0.5	0.476263	0.435847	0.4147	0.4672028360143719	0.4575666205600633	0.4638972131897749	999	1.1117948055267337
drugbank	7	0.01	5	gatconv	relu		4.0	0.5	0.633181	0.669565	0.679975	0.5574578096745675	0.6019092094353709	0.628410763121558	999	1.1736796379089356
drugbank	10	0.01	1	gatconv	relu		1.0	0.0	0.869399	0.84421	0.85913	0.8800297289993063	0.8512430625762726	0.8581374088119433	999	0.5925887942314148
drugbank	10	0.01	1	gatconv	relu		2.0	0.0	0.863534	0.855689	0.847553	0.8722449229509466	0.8648217581064785	0.8530743237444	999	0.5974510153134663
drugbank	10	0.01	1	gatconv	relu		4.0	0.0	0.884435	0.865378	0.862152	0.8893892601638455	0.8676395841196066	0.8626488557984273	999	0.605924379825592
drugbank	10	0.01	2	gatconv	relu		1.0	0.0	0.86438	0.832624	0.848415	0.8698409340462196	0.8387100220740382	0.8500185062622542	463	0.3476144393285115
drugbank	10	0.01	2	gatconv	relu		2.0	0.0	0.877699	0.853545	0.847327	0.8844919710138243	0.8584420080497173	0.8513104396685018	849	0.6329038143157959
drugbank	10	0.01	2	gatconv	relu		4.0	0.0	0.85899	0.835973	0.839027	0.8670820856047285	0.8333072239884312	0.8381431872720668	831	0.6005777994791667
drugbank	10	0.01	2	gatconv	relu		1.0	0.2	0.76962	0.736981	0.726456	0.757361882996241	0.711079598986615	0.7077904562365805	999	0.7393154660860698
drugbank	10	0.01	2	gatconv	relu		2.0	0.2	0.841292	0.815879	0.823598	0.8416772916208041	0.8023425943881767	0.8149023352722884	999	0.7390752712885539
drugbank	10	0.01	2	gatconv	relu		4.0	0.2	0.827099	0.813939	0.810054	0.8193368416309198	0.8118960312180237	0.7952164754717218	999	0.7379892031351726
drugbank	10	0.01	2	gatconv	relu		1.0	0.5	0.771562	0.766987	0.783909	0.7211480036351026	0.7054716462222681	0.7296607793619185	999	0.7458076715469361
drugbank	10	0.01	2	gatconv	relu		2.0	0.5	0.748295	0.705795	0.682795	0.698371669228633	0.645747076410154	0.6186053966004568	999	0.7554831941922505
drugbank	10	0.01	2	gatconv	relu		4.0	0.5	0.741176	0.698615	0.690495	0.7013344663261307	0.6479450153674697	0.6516830139986333	597	0.4457426230112711
drugbank	10	0.01	3	gatconv	relu		1.0	0.0	0.875475	0.849316	0.867018	0.8823669737566517	0.8430657801215011	0.8540977197652074	381	0.3418205102284749
drugbank	10	0.01	3	gatconv	relu		2.0	0.0	0.860407	0.848676	0.858718	0.8684576909367326	0.8468345904874794	0.8414188863952955	301	0.2721609314282735
drugbank	10	0.01	3	gatconv	relu		4.0	0.0	0.881228	0.873828	0.860351	0.875751292972642	0.8586510474578675	0.8447189807749429	510	0.4736106197039286
drugbank	10	0.01	3	gatconv	relu		1.0	0.2	0.8491	0.84188	0.862047	0.862271009224384	0.841590002538378	0.8560183081309396	999	0.9241299072901408
drugbank	10	0.01	3	gatconv	relu		2.0	0.2	0.841001	0.841137	0.845174	0.8604917519329829	0.8574436080903802	0.8525702469716513	999	0.9082638502120972
drugbank	10	0.01	3	gatconv	relu		4.0	0.2	0.850731	0.844179	0.845902	0.8512591066490596	0.8352247998064539	0.833942334195457	999	0.9539190014203388
drugbank	10	0.01	3	gatconv	relu		1.0	0.5	0.790685	0.798394	0.813843	0.8037659716601779	0.8221278248388436	0.8191170503780781	999	0.9922821283340454
drugbank	10	0.01	3	gatconv	relu		2.0	0.5	0.797892	0.80399	0.804297	0.8058255286995899	0.8084190806960551	0.807005671905937	999	0.9963239192962646
drugbank	10	0.01	3	gatconv	relu		4.0	0.5	0.771412	0.782479	0.790939	0.7895050070138249	0.7895346809805552	0.8110237107655006	999	1.0027201215426127
drugbank	10	0.01	4	gatconv	relu		1.0	0.0	0.781241	0.722167	0.713834	0.7822338933391128	0.7385952111554657	0.7312377592759971	166	0.1883965690930684
drugbank	10	0.01	4	gatconv	relu		2.0	0.0	0.830082	0.798471	0.816038	0.8236146368325148	0.7791168449917107	0.8057000395044025	836	0.8730550169944763
drugbank	10	0.01	4	gatconv	relu		4.0	0.0	0.877268	0.84951	0.858885	0.879983725053762	0.845631275706098	0.8553570174615919	577	0.6075363238652547
drugbank	10	0.01	4	gatconv	relu		1.0	0.2	0.7129	0.685157	0.693021	0.6448278313851422	0.632331120784756	0.6355859374711338	999	1.098668086528778
drugbank	10	0.01	4	gatconv	relu		2.0	0.2	0.761185	0.746763	0.753045	0.7722869952875173	0.7820979361430258	0.7888759560164094	999	1.0399555563926697
drugbank	10	0.01	4	gatconv	relu		4.0	0.2	0.558641	0.564775	0.58764	0.5477438201421251	0.5551108752170024	0.5798184444245268	999	1.0864417870839438
drugbank	10	0.01	4	gatconv	relu		1.0	0.5	0.609611	0.660299	0.677862	0.5665160570533163	0.669674828936679	0.7048587891559469	999	1.0409495830535889
drugbank	10	0.01	4	gatconv	relu		2.0	0.5	0.612664	0.579688	0.510596	0.5610011244769624	0.5325468066682355	0.4935092665654665	999	1.003771670659383
drugbank	10	0.01	4	gatconv	relu		4.0	0.5	0.528655	0.492394	0.481931	0.5038237247565822	0.4904220644155687	0.4912320781053989	999	0.9072490413983664
drugbank	10	0.01	5	gatconv	relu		1.0	0.0	0.884922	0.862061	0.86088	0.8938002116255885	0.870716049529425	0.8617142781772904	999	1.1362082362174988
drugbank	10	0.01	5	gatconv	relu		2.0	0.0	0.885917	0.863434	0.86979	0.8950927300289916	0.8747702462799316	0.875608443750304	939	1.11104500691096
drugbank	10	0.01	5	gatconv	relu		4.0	0.0	0.893355	0.867061	0.877221	0.9047263095243938	0.8725224030536849	0.8829572132180493	951	1.125993796189626
drugbank	10	0.01	5	gatconv	relu		1.0	0.2	0.779111	0.762898	0.750901	0.7734526631342217	0.7506024861103041	0.7494904170291934	999	1.1825026432673136
drugbank	10	0.01	5	gatconv	relu		2.0	0.2	0.536052	0.576646	0.581281	0.5598213011989445	0.5870214105137839	0.5880909393112662	999	1.1904079874356588
drugbank	10	0.01	5	gatconv	relu		4.0	0.2	0.72653	0.711201	0.720879	0.715469316836618	0.6922258344346554	0.6963146420396871	999	1.1830776572227475
drugbank	10	0.01	5	gatconv	relu		1.0	0.5	0.693171	0.675508	0.65917	0.6613369456101149	0.6400249364066942	0.6139103451957155	999	1.2033669352531433
drugbank	10	0.01	5	gatconv	relu		2.0	0.5	0.74204	0.722591	0.713469	0.7283020036444909	0.7030507244768704	0.6965370744599954	999	1.1652151187260946
drugbank	10	0.01	5	gatconv	relu		4.0	0.5	0.540328	0.517373	0.524195	0.5210221959380197	0.5092144369547186	0.5254845591407797	999	1.1774142185846963
drugbank	20	0.01	1	gatconv	relu		1.0	0.0	0.878103	0.852465	0.854621	0.8862946838792389	0.8589100108106159	0.8589138107270056	828	0.4912150979042053
drugbank	20	0.01	1	gatconv	relu		2.0	0.0	0.875342	0.851627	0.861215	0.8869480801879419	0.8609990748072306	0.8728668493288672	999	0.5879980206489563
drugbank	20	0.01	1	gatconv	relu		4.0	0.0	0.886249	0.862948	0.857524	0.8940245363974051	0.8676973096018792	0.8624570150343388	759	0.4519569993019104
drugbank	20	0.01	2	gatconv	relu		1.0	0.0	0.864955	0.837035	0.839745	0.8727605539189465	0.8387879776418212	0.843317762900325	348	0.2667651136716207
drugbank	20	0.01	2	gatconv	relu		2.0	0.0	0.875595	0.854565	0.859354	0.8898533898847727	0.8643832718477682	0.8630118200687125	374	0.285165274143219
drugbank	20	0.01	2	gatconv	relu		4.0	0.0	0.881968	0.853343	0.860119	0.8854844075407518	0.8501553699467765	0.8573189358706044	358	0.2726566791534424
drugbank	20	0.01	2	gatconv	relu		1.0	0.2	0.81155	0.769128	0.774451	0.8252252776986897	0.7788648755022318	0.7854155900177616	363	0.2766282439231872
drugbank	20	0.01	2	gatconv	relu		2.0	0.2	0.86083	0.82196	0.830022	0.8643767759286339	0.8287050101927746	0.8202948412545575	999	0.7609715501467387
drugbank	20	0.01	2	gatconv	relu		4.0	0.2	0.813964	0.766798	0.770484	0.8135475795975544	0.7603974824928887	0.7679595590358207	424	0.2937313119570414
drugbank	20	0.01	2	gatconv	relu		1.0	0.5	0.799064	0.787048	0.759874	0.8103926383597264	0.7882721118820187	0.7662161789615173	999	0.7549848198890686
drugbank	20	0.01	2	gatconv	relu		2.0	0.5	0.791914	0.760713	0.764313	0.7992595196647934	0.7660459803724201	0.7627998444514006	999	0.7301382700602214
drugbank	20	0.01	2	gatconv	relu		4.0	0.5	0.807088	0.764575	0.775271	0.7982229176589268	0.7500916555847055	0.7591954753854423	680	0.4482784310976664
drugbank	20	0.01	3	gatconv	relu		1.0	0.0	0.798213	0.805466	0.826345	0.7997495580032032	0.80504194287302	0.8164736962226765	117	0.1071099162101745
drugbank	20	0.01	3	gatconv	relu		2.0	0.0	0.865771	0.841392	0.848135	0.8802070471506072	0.8381120330984007	0.8497535435558747	248	0.2252300341924031
drugbank	20	0.01	3	gatconv	relu		4.0	0.0	0.854406	0.824775	0.840641	0.8584619664371504	0.8239742978388388	0.8270483516672394	180	0.1654123504956563
drugbank	20	0.01	3	gatconv	relu		1.0	0.2	0.888917	0.856865	0.870509	0.8948400832135321	0.8582609991530761	0.8645187875548647	999	0.9342205007870992
drugbank	20	0.01	3	gatconv	relu		2.0	0.2	0.856998	0.827108	0.838335	0.8657132968544122	0.8293426515147129	0.8470859928586024	897	0.8389062960942586
drugbank	20	0.01	3	gatconv	relu		4.0	0.2	0.853214	0.859036	0.859503	0.8544962157986269	0.85158833949183	0.8495994752152417	999	0.9209641575813292
drugbank	20	0.01	3	gatconv	relu		1.0	0.5	0.844883	0.840186	0.843198	0.850039363550072	0.85049881182963	0.840473166720834	999	0.8338131308555603
drugbank	20	0.01	3	gatconv	relu		2.0	0.5	0.837357	0.83766	0.840552	0.852779617214267	0.83988141572125	0.8452165310986646	999	0.913406813144684
drugbank	20	0.01	3	gatconv	relu		4.0	0.5	0.796064	0.757738	0.758556	0.830949744353658	0.7953364582185618	0.806225155250858	736	0.6789133628209432
drugbank	20	0.01	4	gatconv	relu		1.0	0.0	0.880629	0.852955	0.860389	0.8889514334213289	0.8574838022625219	0.8586623489581091	316	0.3338851968447367
drugbank	20	0.01	4	gatconv	relu		2.0	0.0	0.877564	0.849965	0.860421	0.8835895321533399	0.8506705570707039	0.85926605149698	352	0.3277134815851847
drugbank	20	0.01	4	gatconv	relu		4.0	0.0	0.874442	0.847522	0.840808	0.8824200646553086	0.8527131664305645	0.8390199574865485	332	0.3688112099965413
drugbank	20	0.01	4	gatconv	relu		1.0	0.2	0.777411	0.752153	0.744425	0.7498451274770186	0.7344348193291423	0.7145497679056678	999	1.1655343254407249
drugbank	20	0.01	4	gatconv	relu		2.0	0.2	0.771058	0.743288	0.724993	0.7554424568170013	0.7216137443128807	0.6973259170716295	999	1.0989476402600606
drugbank	20	0.01	4	gatconv	relu		4.0	0.2	0.770368	0.73493	0.7167	0.7760585510000335	0.7426082402757299	0.7307428764771782	860	0.8967983722686768
drugbank	20	0.01	4	gatconv	relu		1.0	0.5	0.649407	0.60667	0.560268	0.6148189553790889	0.5777394589917988	0.539826450640043	60	0.0641256014506022
drugbank	20	0.01	4	gatconv	relu		2.0	0.5	0.585322	0.525476	0.464953	0.5294705123815405	0.4904173626321555	0.4535608177665032	999	1.0432467977205913
drugbank	20	0.01	4	gatconv	relu		4.0	0.5	0.693141	0.679874	0.646984	0.6911836353543457	0.672117468609625	0.63484840837652	739	0.7668734153111776
drugbank	20	0.01	5	gatconv	relu		1.0	0.0	0.88047	0.858557	0.858634	0.8834580248994853	0.8583213070506654	0.855242845265537	371	0.4381678501764933
drugbank	20	0.01	5	gatconv	relu		2.0	0.0	0.885508	0.857671	0.867603	0.8889664552758154	0.8648310614801302	0.8656884410246981	466	0.5501761356989543
drugbank	20	0.01	5	gatconv	relu		4.0	0.0	0.8969	0.871309	0.86729	0.9023490269677126	0.8760033694220867	0.8694451206014193	488	0.57657444079717
drugbank	20	0.01	5	gatconv	relu		1.0	0.2	0.785973	0.765643	0.765268	0.8043032378848988	0.7708329149973284	0.7636485365812382	999	1.1806064605712892
drugbank	20	0.01	5	gatconv	relu		2.0	0.2	0.781076	0.758977	0.758512	0.7685082844447383	0.7269323820151463	0.7252168550978151	999	1.0217990001042685
drugbank	20	0.01	5	gatconv	relu		4.0	0.2	0.758965	0.754581	0.763864	0.7361933056384563	0.7186252657459511	0.7101852738129519	999	1.1586585919062296
drugbank	20	0.01	5	gatconv	relu		1.0	0.5	0.71899	0.710297	0.723189	0.6807690839314218	0.6800330850436945	0.7131362827437484	999	1.1847741643587748
drugbank	20	0.01	5	gatconv	relu		2.0	0.5	0.693981	0.651501	0.63653	0.6817076245271836	0.6478427383274291	0.6336202043264771	205	0.2449917038281758
drugbank	20	0.01	5	gatconv	relu		4.0	0.5	0.710158	0.691712	0.660296	0.736656169911373	0.7369072138308491	0.7135164254710358	601	0.7181399424870809
drugbank	7	0.01	1	gatconv	tanh		1.0	0.0	0.858476	0.848454	0.84835	0.8713870110106998	0.8627294896210568	0.8574697590309335	999	0.6126248876253764
drugbank	7	0.01	1	gatconv	tanh		2.0	0.0	0.863388	0.859125	0.855221	0.8730539275407635	0.8603732870220848	0.8527765000544217	999	0.5984410564104716
drugbank	7	0.01	1	gatconv	tanh		4.0	0.0	0.841765	0.847547	0.834257	0.8563372710018176	0.8540706861776354	0.8413613050014597	999	0.6000412662823995
drugbank	10	0.01	1	gatconv	tanh		1.0	0.0	0.875688	0.848403	0.861301	0.8849007237534217	0.858809399061091	0.869760139378544	882	0.5169734279314677
drugbank	10	0.01	1	gatconv	tanh		2.0	0.0	0.873859	0.851319	0.866581	0.8868617669445963	0.857250130282267	0.8725502431384312	999	0.582254958152771
drugbank	10	0.01	1	gatconv	tanh		4.0	0.0	0.8784	0.85253	0.860046	0.8884028382257256	0.8602472049863449	0.8605455264261133	907	0.5407194375991822
drugbank	20	0.01	1	gatconv	tanh		1.0	0.0	0.871496	0.843874	0.860549	0.8798948577150183	0.8453992759391181	0.8675212626108526	463	0.277185587088267
drugbank	20	0.01	1	gatconv	tanh		2.0	0.0	0.864886	0.835006	0.853736	0.8769134068604983	0.8476800130971579	0.8626336771813147	362	0.2190969268480936
drugbank	20	0.01	1	gatconv	tanh		4.0	0.0	0.878307	0.853239	0.857213	0.8869907282391414	0.8541435360165234	0.8599049659423971	566	0.3324225385983785
drugbank	7	0.01	1	transformerconv	relu		1.0	0.0	0.900356	0.874907	0.877276	0.907970871608644	0.8788412904023306	0.8759179676856861	653	0.4046496987342834
drugbank	7	0.01	1	transformerconv	relu		2.0	0.0	0.890723	0.866403	0.874153	0.8948546044996069	0.8618395407783686	0.8696878202883304	581	0.35983380873998
drugbank	7	0.01	1	transformerconv	relu		4.0	0.0	0.89291	0.866388	0.872621	0.8950602565014538	0.8692787170819015	0.8765644777194593	981	0.6029567042986552
drugbank	7	0.01	2	transformerconv	relu		1.0	0.0	0.913327	0.890352	0.905228	0.917575823964077	0.8916465411070695	0.903256049082802	336	0.2686553557713826
drugbank	7	0.01	2	transformerconv	relu		2.0	0.0	0.913131	0.897145	0.893118	0.922030395435257	0.8931769055211844	0.8860159423153058	616	0.4899646679560343
drugbank	7	0.01	2	transformerconv	relu		4.0	0.0	0.919818	0.899745	0.910559	0.9250892410380304	0.8975759545911075	0.9094815221412352	380	0.3021056334177653
drugbank	7	0.01	2	transformerconv	relu		1.0	0.2	0.882457	0.860015	0.869413	0.882704367773085	0.8530478197011389	0.8631337911524207	999	0.7999661962191263
drugbank	7	0.01	2	transformerconv	relu		2.0	0.2	0.916388	0.896872	0.898468	0.9198419348206676	0.8899636362741696	0.8880024304298934	999	0.7868114749590556
drugbank	7	0.01	2	transformerconv	relu		4.0	0.2	0.876565	0.850906	0.845263	0.8762797057099245	0.8497525443586929	0.8464104091891764	901	0.6978814125061035
drugbank	7	0.01	2	transformerconv	relu		1.0	0.5	0.612727	0.579842	0.568195	0.5639125129969593	0.5444439612883083	0.5368542172764215	71	0.0573748548825581
drugbank	7	0.01	2	transformerconv	relu		2.0	0.5	0.877415	0.872391	0.879076	0.8681283204317054	0.8594621402823333	0.8593563537387369	999	0.7117540677388509
drugbank	7	0.01	2	transformerconv	relu		4.0	0.5	0.85423	0.861764	0.865812	0.8391565095797728	0.852212887632627	0.8573585958839872	999	0.7985718647638956
drugbank	7	0.01	3	transformerconv	relu		1.0	0.0	0.925909	0.912674	0.913592	0.933294655215824	0.9105277179577812	0.9107659189432188	746	0.7180458585421244
drugbank	7	0.01	3	transformerconv	relu		2.0	0.0	0.926221	0.903347	0.90091	0.9295579392010452	0.9081790222986428	0.9023010776934044	407	0.3946226676305135
drugbank	7	0.01	3	transformerconv	relu		4.0	0.0	0.927244	0.908491	0.916456	0.9330920704220924	0.9135148577531508	0.9224373640193276	579	0.5633537570635477
drugbank	7	0.01	3	transformerconv	relu		1.0	0.2	0.917564	0.902373	0.904895	0.9198078694216788	0.9008170277500568	0.9044810585018536	999	0.9684507489204408
drugbank	7	0.01	3	transformerconv	relu		2.0	0.2	0.900074	0.892785	0.893967	0.9050084171147684	0.893293519927242	0.8929299051942957	999	0.9261412898699444
drugbank	7	0.01	3	transformerconv	relu		4.0	0.2	0.921474	0.906139	0.917065	0.9259561242451806	0.9071014270545112	0.9184069806330036	999	0.973093303044637
drugbank	7	0.01	3	transformerconv	relu		1.0	0.5	0.880251	0.882546	0.888247	0.881184813209391	0.8808845997907784	0.8872781631876212	999	0.989409335454305
drugbank	7	0.01	3	transformerconv	relu		2.0	0.5	0.756584	0.802723	0.83764	0.7038350144105059	0.7485466635676852	0.7915131536110036	999	0.9895081321398416
drugbank	7	0.01	3	transformerconv	relu		4.0	0.5	0.721433	0.722674	0.724583	0.7097729266090609	0.7392441421051434	0.7440906822337855	999	1.0330533425013224
drugbank	7	0.01	4	transformerconv	relu		1.0	0.0	0.932092	0.912183	0.914617	0.934935552513547	0.9136262075188614	0.9112563891543806	514	0.6361032764116923
drugbank	7	0.01	4	transformerconv	relu		2.0	0.0	0.919047	0.895841	0.901832	0.922191493501384	0.8961810348398813	0.8993362338586057	243	0.2932726502418518
drugbank	7	0.01	4	transformerconv	relu		4.0	0.0	0.924072	0.903847	0.912905	0.9284287868532934	0.9049787457584854	0.9117754660886028	821	0.988074771563212
drugbank	7	0.01	4	transformerconv	relu		1.0	0.2	0.88947	0.885367	0.889614	0.8941488206056425	0.8876138355176036	0.8890896524809455	999	1.103679895401001
drugbank	7	0.01	4	transformerconv	relu		2.0	0.2	0.91203	0.907799	0.905607	0.9176574827569622	0.9087215374240364	0.9061777091745103	999	1.1120145241419477
drugbank	7	0.01	4	transformerconv	relu		4.0	0.2	0.919726	0.912294	0.917744	0.922076159821778	0.9067920837183155	0.9124978069442502	999	1.1189838925997415
drugbank	7	0.01	4	transformerconv	relu		1.0	0.5	0.681647	0.739042	0.762183	0.6410018135250469	0.7062900651761519	0.7260934964704772	999	1.0518856604894002
drugbank	7	0.01	4	transformerconv	relu		2.0	0.5	0.656359	0.691383	0.711128	0.6149741143073993	0.6575476348998068	0.7004187391414963	999	1.1043867031733194
drugbank	7	0.01	4	transformerconv	relu		4.0	0.5	0.822556	0.845075	0.848656	0.8066189408897503	0.8278569184316558	0.8394921412346252	999	1.1036454717318216
drugbank	7	0.01	5	transformerconv	relu		1.0	0.0	0.934483	0.917129	0.914402	0.938034012625936	0.9178207695079504	0.9148317767173816	907	1.0957650264104208
drugbank	7	0.01	5	transformerconv	relu		2.0	0.0	0.921635	0.90372	0.907945	0.9267490302467992	0.9070660559831348	0.9044470648349912	368	0.4484472235043844
drugbank	7	0.01	5	transformerconv	relu		4.0	0.0	0.930844	0.911968	0.909454	0.9319505267087742	0.905707703267265	0.9040759919268117	511	0.622750973701477
drugbank	7	0.01	5	transformerconv	relu		1.0	0.2	0.823035	0.833238	0.855845	0.7897821461244692	0.809214829999465	0.8324767972829541	999	1.2330347816149394
drugbank	7	0.01	5	transformerconv	relu		2.0	0.2	0.881438	0.884316	0.886923	0.8849269211266881	0.8869849202585487	0.8825278250939583	999	1.2491843263308209
drugbank	7	0.01	5	transformerconv	relu		4.0	0.2	0.893904	0.893168	0.898	0.8952217552514384	0.8931166885218056	0.891236432283063	999	1.306074821949005
drugbank	7	0.01	5	transformerconv	relu		1.0	0.5	0.73794	0.779137	0.803682	0.7281067081255175	0.7689057994238914	0.7844795256199196	999	1.3942938129107156
drugbank	7	0.01	5	transformerconv	relu		2.0	0.5	0.559051	0.654326	0.721472	0.5523824054818761	0.6189134009310912	0.682263690431049	999	1.3979755997657777
drugbank	7	0.01	5	transformerconv	relu		4.0	0.5	0.587128	0.552014	0.536692	0.5229350239164209	0.4954628598560541	0.4850780647692406	999	1.3142087777455649
drugbank	10	0.01	1	transformerconv	relu		1.0	0.0	0.899036	0.875567	0.880739	0.9042835578545544	0.877843088355128	0.8844536151235138	709	0.4398723403612772
drugbank	10	0.01	1	transformerconv	relu		2.0	0.0	0.888651	0.867204	0.882188	0.8936518762600107	0.8616520188155498	0.8772414749769339	831	0.5163580139478048
drugbank	10	0.01	1	transformerconv	relu		4.0	0.0	0.905653	0.881061	0.88827	0.9053352313937112	0.8788988746975364	0.8875572570302203	838	0.5246647795041403
drugbank	10	0.01	2	transformerconv	relu		1.0	0.0	0.909265	0.886705	0.900477	0.913024808608189	0.8857770849235663	0.8990289778202194	281	0.2236671169598897
drugbank	10	0.01	2	transformerconv	relu		2.0	0.0	0.925987	0.904771	0.912828	0.9302320983242904	0.909104338489164	0.9145985261910382	813	0.6087534308433533
